501,kingdom,6.30952380952381,6.20,0.10952381,0.10952381
502,quotes,5.64285714285714,5.60,0.042857143,0.042857143
503,vienna,6.80952380952381,5.92,0.88952381,0.88952381
504,distance,5.47619047619048,4.50,0.976190476,0.976190476
505,images,7,6.34,0.66,0.66
506,men,5.1219512195122,5.94,-0.81804878,0.81804878
507,internet,6.64285714285714,7.48,-0.837142857,0.837142857
508,solo,5.02702702702703,5.56,-0.532972973,0.532972973
509,asia,6.31707317073171,6.22,0.097073171,0.097073171
510,wine,6.82926829268293,6.42,0.409268293,0.409268293
511,learned,6.34146341463415,6.92,-0.578536585,0.578536585
512,deals,7.41463414634146,6.50,0.914634146,0.914634146
513,heaven,7.41463414634146,7.86,-0.445365854,0.445365854
514,guide,6.39024390243902,6.10,0.290243902,0.290243902
515,united,5.85365853658537,7.32,-1.466341463,1.466341463
516,book,6.19512195121951,7.24,-1.044878049,1.044878049
517,kind,7.70731707317073,7.24,0.467317073,0.467317073
518,dead,1.39024390243902,2.00,-0.609756098,0.609756098
519,health,6.90243902439024,7.22,-0.317560976,0.317560976
520,based,5.27027027027027,5.26,0.01027027,0.01027027
521,websites,6.07317073170732,6.24,-0.166829268,0.166829268
522,scared,2.26829268292683,2.58,-0.311707317,0.311707317
523,platform,5.05,5.16,-0.11,0.11
524,atm,5.04878048780488,5.70,-0.651219512,0.651219512
525,win,7.92857142857143,8.12,-0.191428571,0.191428571
526,morning,6.19047619047619,6.56,-0.36952381,0.36952381
527,years,4.80952380952381,5.28,-0.47047619,0.47047619
528,cuba,5.21951219512195,4.98,0.239512195,0.239512195
529,earth,7.19047619047619,6.44,0.75047619,0.75047619
530,restaurants,8,6.62,1.38,1.38
531,ice,4.85714285714286,5.80,-0.942857143,0.942857143
532,traveler,6.41463414634146,6.56,-0.145365854,0.145365854
533,plane,5.40476190476191,6.30,-0.895238095,0.895238095
534,saving,6.59523809523809,6.96,-0.364761905,0.364761905
535,amazing,7.64285714285714,7.66,-0.017142857,0.017142857
536,largest,5.90243902439024,6.34,-0.437560976,0.437560976
537,follow,5.23076923076923,5.66,-0.429230769,0.429230769
538,lines,3,5.26,-2.26,2.26
539,transport,5.64285714285714,6.04,-0.397142857,0.397142857
540,turns,4.70731707317073,5.20,-0.492682927,0.492682927
541,gate,4.325,5.18,-0.855,0.855
542,road,6.32558139534884,5.86,0.465581395,0.465581395
543,days,6.18604651162791,5.76,0.426046512,0.426046512
544,town,6.48837209302326,5.88,0.608372093,0.608372093
545,blogger,4.37209302325581,5.46,-1.087906977,1.087906977
546,france,6.67441860465116,6.32,0.354418605,0.354418605
547,famous,6.27906976744186,6.68,-0.400930233,0.400930233
548,chile,5.69767441860465,5.74,-0.042325581,0.042325581
549,planet,5.76744186046512,6.52,-0.75255814,0.75255814
550,fire,3,3.80,-0.8,0.8
551,eye,5.35714285714286,6.14,-0.782857143,0.782857143
552,options,6.95348837209302,6.24,0.713488372,0.713488372
553,booked,5.51162790697674,5.08,0.431627907,0.431627907
554,november,6.02325581395349,6.10,-0.076744186,0.076744186
555,trip,7.81395348837209,7.00,0.813953488,0.813953488
556,home,6.72093023255814,7.14,-0.419069767,0.419069767
557,hotels,6.74418604651163,6.26,0.484186047,0.484186047
558,rock,5.25581395348837,6.14,-0.884186047,0.884186047
559,didnt,3.06976744186047,4.00,-0.930232558,0.930232558
560,york,5.41860465116279,5.62,-0.201395349,0.201395349
561,id,5.30232558139535,5.00,0.302325581,0.302325581
562,excited,8.13953488372093,7.62,0.519534884,0.519534884
563,calm,7.30232558139535,6.36,0.942325581,0.942325581
564,retreat,7.30232558139535,5.18,2.122325581,2.122325581
565,shows,6.6046511627907,6.08,0.524651163,0.524651163
566,sports,5.69767441860465,6.06,-0.362325581,0.362325581
567,weekend,7.67441860465116,8.00,-0.325581395,0.325581395
568,snow,5.34883720930233,6.32,-0.971162791,0.971162791
569,staying,6.5,5.76,0.74,0.74
570,eats,7.32558139534884,6.44,0.885581395,0.885581395
571,route,5.74418604651163,5.48,0.264186047,0.264186047
572,hard,2.95348837209302,4.10,-1.146511628,1.146511628
573,hate,1.86046511627907,2.34,-0.479534884,0.479534884
574,totally,5.83720930232558,6.02,-0.182790698,0.182790698
575,pacific,7.04651162790698,6.16,0.886511628,0.886511628
576,apply,4.73809523809524,5.82,-1.081904762,1.081904762
577,tuesday,4.86046511627907,4.98,-0.119534884,0.119534884
578,number,4.65116279069767,5.30,-0.648837209,0.648837209
579,simply,6.16666666666667,6.42,-0.253333333,0.253333333
580,fell,2.78571428571429,3.22,-0.434285714,0.434285714
581,students,4.67441860465116,6.28,-1.605581395,1.605581395
582,week,6.48837209302326,5.08,1.408372093,1.408372093
583,train,6.51162790697674,5.98,0.531627907,0.531627907
584,china,5.44186046511628,5.40,0.041860465,0.041860465
585,natural,7.44186046511628,6.56,0.881860465,0.881860465
586,winter,4.53488372093023,5.90,-1.365116279,1.365116279
587,gold,6.8780487804878,7.56,-0.68195122,0.68195122
588,international,7.09302325581395,6.56,0.533023256,0.533023256
589,church,4.69767441860465,5.48,-0.782325581,0.782325581
590,gifts,7.13953488372093,7.56,-0.420465116,0.420465116
591,museums,7.02325581395349,6.78,0.243255814,0.243255814
592,parents,6.3953488372093,7.36,-0.964651163,0.964651163
593,broken,1.7906976744186,3.02,-1.229302326,1.229302326
594,subway,5.37209302325581,5.32,0.052093023,0.052093023
595,kentucky,5.23255813953488,5.80,-0.56744186,0.56744186
596,find,5.975,6.00,-0.025,0.025
597,people,5.65853658536585,6.16,-0.501463415,0.501463415
598,ultimate,7,6.54,0.46,0.46
599,spain,6.41463414634146,6.20,0.214634146,0.214634146
600,cant,2.45,3.48,-1.03,1.03
601,friday,7.53658536585366,6.88,0.656585366,0.656585366
602,guys,5,6.22,-1.22,1.22
603,shopping,6.31707317073171,7.10,-0.782926829,0.782926829
604,disney,6.60975609756098,6.62,-0.010243902,0.010243902
605,clouds,6,6.34,-0.34,0.34
606,square,4.80487804878049,5.48,-0.675121951,0.675121951
607,parking,3.75,5.02,-1.27,1.27
608,worlds,6.46341463414634,6.24,0.223414634,0.223414634
609,inspiration,7.21428571428571,7.02,0.194285714,0.194285714
610,free,7.40476190476191,7.96,-0.555238095,0.555238095
611,pic,6.38095238095238,5.98,0.400952381,0.400952381
612,english,7.33333333333333,6.58,0.753333333,0.753333333
613,autumn,7.64285714285714,6.94,0.702857143,0.702857143
614,facts,5.425,6.06,-0.635,0.635
615,saint,5.76190476190476,6.34,-0.578095238,0.578095238
616,austria,6.55,5.88,0.67,0.67
617,purchase,5.66666666666667,6.34,-0.673333333,0.673333333
618,nyc,6.66666666666667,5.98,0.686666667,0.686666667
619,worth,6.51282051282051,6.78,-0.267179487,0.267179487
620,give,6.17948717948718,6.54,-0.360512821,0.360512821
621,england,6.92307692307692,6.28,0.643076923,0.643076923
622,tree,7.02631578947368,7.12,-0.093684211,0.093684211
623,us,7.17948717948718,6.26,0.919487179,0.919487179
624,comment,5.15384615384615,5.58,-0.426153846,0.426153846
625,bag,5.46153846153846,5.64,-0.178461538,0.178461538
626,product,4.8974358974359,5.56,-0.662564103,0.662564103
627,fab,5.97222222222222,6.10,-0.127777778,0.127777778
628,pm,5.71052631578947,5.52,0.190526316,0.190526316
629,august,6.64102564102564,5.98,0.661025641,0.661025641
630,popular,6.30952380952381,6.60,-0.29047619,0.29047619
631,hidden,6.64285714285714,4.48,2.162857143,2.162857143
632,east,6.26190476190476,5.82,0.441904762,0.441904762
633,thats,5.36585365853659,5.10,0.265853659,0.265853659
634,june,7.07142857142857,6.32,0.751428571,0.751428571
635,war,1.38095238095238,1.80,-0.419047619,0.419047619
636,private,7,5.92,1.08,1.08
637,posts,5.21951219512195,5.32,-0.100487805,0.100487805
638,vancouver,6.58536585365854,5.32,1.265365854,1.265365854
639,create,6.59523809523809,6.82,-0.224761905,0.224761905
640,florida,6.61904761904762,6.70,-0.080952381,0.080952381
641,yellow,6.04761904761905,5.80,0.247619048,0.247619048
642,egypt,5.23809523809524,6.26,-1.021904762,1.021904762
643,win,7.04761904761905,8.12,-1.072380952,1.072380952
644,dubai,5.61904761904762,5.54,0.079047619,0.079047619
645,focus,5.78048780487805,6.12,-0.339512195,0.339512195
646,jesus,5.19047619047619,6.52,-1.32952381,1.32952381
647,choose,6.61904761904762,5.94,0.679047619,0.679047619
648,return,4.5,5.20,-0.7,0.7
649,recommendations,6.66666666666667,6.20,0.466666667,0.466666667
650,power,5.76190476190476,6.68,-0.918095238,0.918095238
651,move,5.40476190476191,5.72,-0.315238095,0.315238095
652,finally,5.95238095238095,5.58,0.372380952,0.372380952
653,fast,6.59523809523809,6.44,0.155238095,0.155238095
654,write,5.64285714285714,5.80,-0.157142857,0.157142857
655,shower,6.21428571428571,6.72,-0.505714286,0.505714286
656,haiti,4.73809523809524,4.06,0.678095238,0.678095238
657,ticket,6.71428571428571,5.32,1.394285714,1.394285714
658,greece,5.92857142857143,5.76,0.168571429,0.168571429
659,make,5.83333333333333,6.00,-0.166666667,0.166666667
660,views,7.73809523809524,5.92,1.818095238,1.818095238
661,uk,6.52380952380952,5.84,0.683809524,0.683809524
662,wild,6.40476190476191,5.50,0.904761905,0.904761905
663,meet,6.33333333333333,6.38,-0.046666667,0.046666667
664,sky,7.4390243902439,7.76,-0.32097561,0.32097561
665,crazy,4.52380952380952,4.64,-0.116190476,0.116190476
666,parks,7.76190476190476,7.14,0.621904762,0.621904762
667,expect,5.64285714285714,5.90,-0.257142857,0.257142857
668,beer,6.21428571428571,5.92,0.294285714,0.294285714
669,comfort,7.85714285714286,7.50,0.357142857,0.357142857
670,stuck,2.30952380952381,3.66,-1.35047619,1.35047619
671,travelers,6.64285714285714,6.26,0.382857143,0.382857143
672,video,5.1025641025641,6.48,-1.377435897,1.377435897
673,free,8.09302325581395,7.96,0.133023256,0.133023256
674,travelers,7.06976744186047,6.26,0.809767442,0.809767442
675,article,5.06976744186047,5.52,-0.450232558,0.450232558
676,amazon,6.55813953488372,6.80,-0.241860465,0.241860465
677,scotland,7.07142857142857,6.68,0.391428571,0.391428571
678,breaks,5.93023255813953,4.42,1.510232558,1.510232558
679,fabulous,8.09302325581395,7.38,0.713023256,0.713023256
680,southeast,6.23255813953488,5.68,0.55255814,0.55255814
681,peak,6.6046511627907,5.90,0.704651163,0.704651163
682,costs,2.58139534883721,3.80,-1.218604651,1.218604651
683,wifi,7.76744186046512,6.36,1.40744186,1.40744186
684,its,4.92857142857143,4.96,-0.031428571,0.031428571
685,hotels,6.76190476190476,6.26,0.501904762,0.501904762
686,art,7.23809523809524,6.60,0.638095238,0.638095238
687,italy,7.64285714285714,6.18,1.462857143,1.462857143
688,culture,7.57142857142857,6.72,0.851428571,0.851428571
689,facebook,4.30952380952381,6.08,-1.77047619,1.77047619
690,usa,6.30952380952381,6.58,-0.27047619,0.27047619
691,gorgeous,8.47619047619048,7.42,1.056190476,1.056190476
692,austria,6.85714285714286,5.88,0.977142857,0.977142857
693,paradise,8.30952380952381,7.92,0.38952381,0.38952381
694,chocolate,7.73809523809524,7.86,-0.121904762,0.121904762
695,faces,6,6.20,-0.2,0.2
696,code,4.73170731707317,5.28,-0.548292683,0.548292683
697,dance,6.90476190476191,7.36,-0.455238095,0.455238095
698,ac,7.19512195121951,5.64,1.555121951,1.555121951
699,may,6.69047619047619,5.48,1.21047619,1.21047619
700,spring,7.34883720930233,7.16,0.188837209,0.188837209
701,online,6,6.72,-0.72,0.72
702,berlin,6.11627906976744,5.26,0.85627907,0.85627907
703,quick,5.48837209302326,6.02,-0.531627907,0.531627907
704,switzerland,7.07142857142857,6.76,0.311428571,0.311428571
705,french,6.65116279069767,5.96,0.691162791,0.691162791
706,iran,2.67441860465116,4.30,-1.625581395,1.625581395
707,close,5.21428571428571,4.94,0.274285714,0.274285714
708,van,4.97674418604651,5.20,-0.223255814,0.223255814
709,waiting,3.11627906976744,3.68,-0.56372093,0.56372093
710,memory,7.3953488372093,6.46,0.935348837,0.935348837
711,canal,6.16279069767442,5.72,0.442790698,0.442790698
712,kit,4.925,5.64,-0.715,0.715
713,fish,5.37209302325581,6.58,-1.207906977,1.207906977
714,world,7.58536585365854,6.52,1.065365854,1.065365854
715,part,4.82051282051282,4.98,-0.159487179,0.159487179
716,holiday,7.85365853658537,7.68,0.173658537,0.173658537
717,coast,7.70731707317073,6.44,1.267317073,1.267317073
718,blue,5.25,5.66,-0.41,0.41
719,real,6.68292682926829,6.78,-0.097073171,0.097073171
720,making,5.60975609756098,6.24,-0.630243902,0.630243902
721,white,5.60526315789474,6.28,-0.674736842,0.674736842
722,mount,5.975,5.54,0.435,0.435
723,florence,7.225,5.92,1.305,1.305
724,thoughts,6.29268292682927,6.22,0.072682927,0.072682927
725,train,6.4390243902439,5.98,0.45902439,0.45902439
726,aviation,5.58974358974359,6.14,-0.55025641,0.55025641
727,long,5.14634146341463,4.74,0.406341463,0.406341463
728,art,7.26829268292683,6.60,0.668292683,0.668292683
729,singapore,6.23076923076923,5.98,0.250769231,0.250769231
730,friendly,8.26829268292683,7.66,0.608292683,0.608292683
731,pretty,8.09756097560976,7.32,0.777560976,0.777560976
732,foods,7.73170731707317,7.26,0.471707317,0.471707317
733,rail,5.75,5.30,0.45,0.45
734,victoria,6.38888888888889,5.88,0.508888889,0.508888889
735,trees,7.51219512195122,6.98,0.532195122,0.532195122
736,broke,1.60975609756098,2.54,-0.930243902,0.930243902
737,drink,6.95121951219512,6.36,0.591219512,0.591219512
738,covered,6.125,5.92,0.205,0.205
739,wrong,1.65853658536585,3.14,-1.481463415,1.481463415
740,event,6.8780487804878,6.12,0.75804878,0.75804878
741,beer,6.07317073170732,5.92,0.153170732,0.153170732
742,huge,6.575,6.14,0.435,0.435
743,successful,8.21951219512195,8.16,0.059512195,0.059512195
744,express,7.1219512195122,6.04,1.08195122,1.08195122
745,travel,7.71052631578947,7.18,0.530526316,0.530526316
746,adventure,7.89473684210526,7.30,0.594736842,0.594736842
747,germany,6.68421052631579,5.94,0.744210526,0.744210526
748,love,7.47368421052632,8.42,-0.946315789,0.946315789
749,watching,5.94736842105263,5.84,0.107368421,0.107368421
750,bus,4.73684210526316,5.10,-0.363157895,0.363157895
751,service,5.84210526315789,6.00,-0.157894737,0.157894737
752,shopping,6.28947368421053,7.10,-0.810526316,0.810526316
753,half,4.63157894736842,4.60,0.031578947,0.031578947
754,teaching,5.76315789473684,6.44,-0.676842105,0.676842105
755,fashion,5.57894736842105,6.36,-0.781052632,0.781052632
756,volunteer,6.13513513513514,6.36,-0.224864865,0.224864865
757,monthly,5.02631578947368,5.42,-0.393684211,0.393684211
758,bay,7.19512195121951,5.96,1.235121951,1.235121951
759,watch,5.97560975609756,5.70,0.275609756,0.275609756
760,coming,6.07317073170732,5.84,0.233170732,0.233170732
761,dubai,5.07317073170732,5.54,-0.466829268,0.466829268
762,celebrate,8.04878048780488,7.98,0.068780488,0.068780488
763,phone,5.5609756097561,6.44,-0.87902439,0.87902439
764,beijing,5.73170731707317,5.24,0.491707317,0.491707317
765,highest,6.31707317073171,6.80,-0.482926829,0.482926829
766,salt,5.19512195121951,5.68,-0.484878049,0.484878049
767,fave,6.15789473684211,6.04,0.117894737,0.117894737
768,drinking,6.21951219512195,6.14,0.079512195,0.079512195
769,accident,1.58536585365854,2.32,-0.734634146,0.734634146
770,japan,7.39024390243902,6.00,1.390243902,1.390243902
771,giveaway,7.21951219512195,6.38,0.839512195,0.839512195
772,story,6.26829268292683,6.48,-0.211707317,0.211707317
773,go,6.675,5.54,1.135,1.135
774,taste,7.39024390243902,6.88,0.510243902,0.510243902
775,beautiful,7.65853658536585,7.92,-0.261463415,0.261463415
776,discount,7.70731707317073,7.20,0.507317073,0.507317073
777,thai,6.51219512195122,6.22,0.292195122,0.292195122
778,globe,6.95,6.28,0.67,0.67
779,download,5.25,6.02,-0.77,0.77
780,wedding,6.58536585365854,7.34,-0.754634146,0.754634146
781,goods,6.48780487804878,6.46,0.027804878,0.027804878
782,national,5.59523809523809,5.98,-0.384761905,0.384761905
783,paris,7.42857142857143,6.86,0.568571429,0.568571429
784,favorite,7.30952380952381,7.04,0.26952381,0.26952381
785,blogger,4.78571428571429,5.46,-0.674285714,0.674285714
786,indonesia,4.85714285714286,5.08,-0.222857143,0.222857143
787,tourists,5.09523809523809,6.08,-0.984761905,0.984761905
788,fun,7.5,7.96,-0.46,0.46
789,reason,5.23809523809524,5.54,-0.301904762,0.301904762
790,center,5.17073170731707,5.30,-0.129268293,0.129268293
791,tech,5.39024390243902,6.22,-0.829756098,0.829756098
792,exclusive,6.73809523809524,6.48,0.258095238,0.258095238
793,spotlight,5.19512195121951,6.35,-1.154878049,1.154878049
794,jet,6.23809523809524,5.94,0.298095238,0.298095238
795,arkansas,3.88095238095238,5.40,-1.519047619,1.519047619
796,island,7.90476190476191,6.78,1.124761905,1.124761905
797,photos,7.16666666666667,6.94,0.226666667,0.226666667
798,im,5.97619047619048,5.02,0.956190476,0.956190476
799,kids,4.71428571428571,7.38,-2.665714286,2.665714286
800,ready,7,6.58,0.42,0.42
801,party,6.83333333333333,7.58,-0.746666667,0.746666667
802,called,5.07142857142857,5.60,-0.528571429,0.528571429
803,student,5.04878048780488,6.58,-1.531219512,1.531219512
804,iowa,4.19047619047619,5.24,-1.04952381,1.04952381
805,england,7.69047619047619,6.28,1.41047619,1.41047619
806,epic,7.42857142857143,6.30,1.128571429,1.128571429
807,state,5.47619047619048,5.28,0.196190476,0.196190476
808,cuba,5.23809523809524,4.98,0.258095238,0.258095238
809,tourist,6.40476190476191,6.18,0.224761905,0.224761905
810,simple,6.42857142857143,6.02,0.408571429,0.408571429
811,jamaica,7.46341463414634,6.32,1.143414634,1.143414634
812,truth,6.69047619047619,7.42,-0.72952381,0.72952381
813,price,4.19047619047619,5.00,-0.80952381,0.80952381
814,rice,5.39024390243902,6.44,-1.049756098,1.049756098
815,fly,6.80487804878049,6.32,0.484878049,0.484878049
816,lebanon,3.42857142857143,4.62,-1.191428571,1.191428571
817,pakistan,2.88095238095238,3.94,-1.059047619,1.059047619
818,crash,1.5,2.60,-1.1,1.1
819,duty,3.70731707317073,4.70,-0.992682927,0.992682927
820,virginia,5.92857142857143,6.28,-0.351428571,0.351428571
821,photography,7.48780487804878,6.98,0.507804878,0.507804878
822,spend,4.61904761904762,5.04,-0.420952381,0.420952381
823,red,5.46341463414634,5.56,-0.096585366,0.096585366
824,open,7.28571428571429,6.10,1.185714286,1.185714286
825,tokyo,6.97619047619048,5.76,1.216190476,1.216190476
826,brazil,6.17073170731707,6.10,0.070731707,0.070731707
827,taiwan,6.09523809523809,5.36,0.735238095,0.735238095
828,global,6.97619047619048,6.00,0.976190476,0.976190476
829,ago,4.23809523809524,4.88,-0.641904762,0.641904762
830,cook,6.64285714285714,6.64,0.002857143,0.002857143
831,terrorist,1.28571428571429,1.30,-0.014285714,0.014285714
832,withdrawal,2.5952380952381,3.72,-1.124761905,1.124761905
833,beautiful,8.36585365853658,7.92,0.445853659,0.445853659
834,feel,6.39024390243902,5.90,0.490243902,0.490243902
835,agree,6.675,6.70,-0.025,0.025
836,dreaming,7.73170731707317,7.26,0.471707317,0.471707317
837,arizona,6.25,5.58,0.67,0.67
838,hottest,5,5.78,-0.78,0.78
839,lens,5.775,5.86,-0.085,0.085
840,turn,4.60975609756098,5.20,-0.590243902,0.590243902
841,award,7.17073170731707,7.86,-0.689268293,0.689268293
842,trends,5.26829268292683,5.94,-0.671707317,0.671707317
843,weekly,5.39024390243902,5.30,0.090243902,0.090243902
844,july,6.75609756097561,5.98,0.776097561,0.776097561
845,month,5.9,5.18,0.72,0.72
846,beauty,7.725,7.76,-0.035,0.035
847,melbourne,7.02564102564103,6.04,0.985641026,0.985641026
848,lets,6.55,5.58,0.97,0.97
849,call,4.95,5.74,-0.79,0.79
850,sharing,6.475,7.06,-0.585,0.585
851,quit,2.375,3.90,-1.525,1.525
852,vote,4.375,5.80,-1.425,1.425
853,netherlands,6.75,5.98,0.77,0.77
854,bed,6.925,7.18,-0.255,0.255
855,cancelled,1.9,2.88,-0.98,0.98
856,riding,6.7,6.18,0.52,0.52
857,cash,6.675,7.42,-0.745,0.745
858,back,3.875,5.18,-1.305,1.305
859,luxury,7.775,7.30,0.475,0.475
860,sun,7.75,7.80,-0.05,0.05
861,flying,6.425,6.24,0.185,0.185
862,airport,5.25,5.88,-0.63,0.63
863,heart,7.25,7.22,0.03,0.03
864,advice,5.825,6.22,-0.395,0.395
865,lovely,7.9,7.32,0.58,0.58
866,festival,7.41025641025641,7.70,-0.28974359,0.28974359
867,lonely,1.375,2.86,-1.485,1.485
868,japanese,6.56410256410256,6.02,0.544102564,0.544102564
869,happiness,8.575,8.44,0.135,0.135
870,tennessee,5.82051282051282,5.82,0.000512821,0.000512821
871,low,2.41463414634146,3.66,-1.245365854,1.245365854
872,history,6.21951219512195,5.84,0.379512195,0.379512195
873,rome,7.19512195121951,6.98,0.215121951,0.215121951
874,magical,8.04878048780488,7.38,0.668780488,0.668780488
875,wonderful,8.29268292682927,7.76,0.532682927,0.532682927
876,visited,6.70731707317073,6.30,0.407317073,0.407317073
877,escape,6.63414634146341,5.64,0.994146341,0.994146341
878,delicious,8.21951219512195,7.92,0.299512195,0.299512195
879,american,6.21951219512195,6.74,-0.520487805,0.520487805
880,seat,4.73170731707317,5.86,-1.128292683,1.128292683
881,boston,6.24390243902439,5.76,0.483902439,0.483902439
882,farm,5.39024390243902,6.22,-0.829756098,0.829756098
883,happened,5.63414634146341,5.02,0.614146341,0.614146341
884,currency,5.51219512195122,6.66,-1.147804878,1.147804878
885,fun,8.39024390243902,7.96,0.430243902,0.430243902
886,countries,6.78048780487805,5.68,1.100487805,1.100487805
887,chat,5.92682926829268,6.42,-0.493170732,0.493170732
888,greatest,7.60975609756098,7.26,0.349756098,0.349756098
889,world,7.04878048780488,6.52,0.528780488,0.528780488
890,beat,4.48780487804878,4.20,0.287804878,0.287804878
891,update,5.36585365853659,5.72,-0.354146341,0.354146341
892,lose,2.31707317073171,2.76,-0.442926829,0.442926829
893,sector,4.4390243902439,4.90,-0.46097561,0.46097561
894,sweden,7.31707317073171,6.28,1.037073171,1.037073171
895,glass,5.31707317073171,5.76,-0.442926829,0.442926829
896,declare,4.29268292682927,5.57,-1.277317073,1.277317073
897,minnesota,5.24390243902439,5.24,0.003902439,0.003902439
898,christmas,7.65853658536585,7.96,-0.301463415,0.301463415
899,side,5.02439024390244,5.12,-0.095609756,0.095609756
900,western,6.21951219512195,6.10,0.119512195,0.119512195
901,working,4.39024390243902,5.56,-1.169756098,1.169756098
902,facts,6.04878048780488,6.06,-0.011219512,0.011219512
903,recommend,6.82926829268293,5.64,1.189268293,1.189268293
904,tomorrow,6.17073170731707,6.18,-0.009268293,0.009268293
905,female,6.82926829268293,6.88,-0.050731707,0.050731707
906,havent,3.26829268292683,4.14,-0.871707317,0.871707317
907,track,5.4390243902439,5.14,0.29902439,0.29902439
908,freedom,8,7.90,0.1,0.1
909,bank,4.58536585365854,5.92,-1.334634146,1.334634146
910,reap,4.94871794871795,5.66,-0.711282051,0.711282051
911,foreign,6.31707317073171,5.68,0.637073171,0.637073171
912,alaska,6.82926829268293,5.64,1.189268293,1.189268293
913,glad,8.07317073170732,7.48,0.593170732,0.593170732
914,crib,4.65,5.80,-1.15,1.15
915,europe,7.21428571428571,6.40,0.814285714,0.814285714
916,tour,7.09523809523809,6.66,0.435238095,0.435238095
917,canada,6.78571428571429,5.98,0.805714286,0.805714286
918,essential,5.82926829268293,6.02,-0.190731707,0.190731707
919,weeks,6.40476190476191,5.06,1.344761905,1.344761905
920,shares,5.46341463414634,6.68,-1.216585366,1.216585366
921,ur,5.11764705882353,4.96,0.157647059,0.157647059
922,animals,7.54761904761905,6.68,0.867619048,0.867619048
923,1st,6.625,7.14,-0.515,0.515
924,bars,6.09523809523809,5.68,0.415238095,0.415238095
925,jobs,3.90243902439024,6.32,-2.417560976,2.417560976
926,prepare,5.5,5.66,-0.16,0.16
927,forward,6.07317073170732,6.10,-0.026829268,0.026829268
928,words,5.5609756097561,6.04,-0.47902439,0.47902439
929,spice,6.325,6.18,0.145,0.145
930,books,6.39024390243902,7.28,-0.889756098,0.889756098
931,hotel,7.46511627906977,6.16,1.305116279,1.305116279
932,paradise,8.51162790697674,7.92,0.591627907,0.591627907
933,diaries,5.04651162790698,5.90,-0.853488372,0.853488372
934,slow,3.23255813953488,3.78,-0.54744186,0.54744186
935,essay,2.97674418604651,4.76,-1.783255814,1.783255814
936,spot,6.2093023255814,5.26,0.949302326,0.949302326
937,airlines,4.58139534883721,5.60,-1.018604651,1.018604651
938,tickets,6.72093023255814,6.34,0.380930233,0.380930233
939,tale,6.06976744186047,6.24,-0.170232558,0.170232558
940,order,5.09302325581395,5.22,-0.126976744,0.126976744
941,african,5.23255813953488,5.66,-0.42744186,0.42744186
942,cars,6.27906976744186,6.26,0.019069767,0.019069767
943,details,5.90697674418605,5.74,0.166976744,0.166976744
944,kansas,4.16279069767442,5.12,-0.957209302,0.957209302
945,maryland,5.16279069767442,5.84,-0.677209302,0.677209302
946,things,5.775,5.76,0.015,0.015
947,photograph,7.25,6.96,0.29,0.29
948,nyc,6.9,5.98,0.92,0.92
949,activities,7.3,6.46,0.84,0.84
950,thinking,6.45,6.28,0.17,0.17
951,run,4.65,5.48,-0.83,0.83
952,sitting,5.55,5.68,-0.13,0.13
953,featured,6.45,5.90,0.55,0.55
954,celebrating,7.9,8.00,-0.1,0.1
955,breakfast,7.5,6.86,0.64,0.64
956,strange,4.35,4.36,-0.01,0.01
957,holland,7.35,6.24,1.11,1.11
958,utah,5.525,5.16,0.365,0.365
959,sick,1.51282051282051,2.02,-0.507179487,0.507179487
960,read,6.075,6.52,-0.445,0.445
961,africa,5.625,5.26,0.365,0.365
962,paris,7.2,6.86,0.34,0.34
963,traveler,7.15,6.56,0.59,0.59
964,canada,6.75,5.98,0.77,0.77
965,island,7.525,6.78,0.745,0.745
966,car,6.5,6.72,-0.22,0.22
967,fall,5.275,4.04,1.235,1.235
968,hill,5.775,5.98,-0.205,0.205
969,gear,5.75,5.34,0.41,0.41
970,houses,6.225,6.16,0.065,0.065
971,ruins,5.925,3.98,1.945,1.945
972,queen,6.25,6.24,0.01,0.01
973,british,6.9,5.66,1.24,1.24
974,rain,4.375,6.36,-1.985,1.985
975,jamaica,6.9,6.32,0.58,0.58
976,usa,6.76744186046512,6.58,0.18744186,0.18744186
977,rome,7.67441860465116,6.98,0.694418605,0.694418605
978,rates,4.25581395348837,4.84,-0.584186047,0.584186047
979,bad,1.76744186046512,2.64,-0.87255814,0.87255814
980,eating,7.86046511627907,7.30,0.560465116,0.560465116
981,seattle,6.72093023255814,5.90,0.820930233,0.820930233
982,late,2.93023255813953,3.46,-0.529767442,0.529767442
983,victoria,6.04878048780488,5.88,0.168780488,0.168780488
984,baby,5.23255813953488,7.28,-2.04744186,2.04744186
985,term,4.65116279069767,4.94,-0.288837209,0.288837209
986,mountains,7.53488372093023,6.96,0.574883721,0.574883721
987,sleeping,6.69767441860465,7.02,-0.322325581,0.322325581
988,travelers,6.27906976744186,6.26,0.019069767,0.019069767
989,pink,5.95348837209302,6.32,-0.366511628,0.366511628
990,security,5.02325581395349,6.10,-1.076744186,1.076744186
991,customs,3.55813953488372,5.36,-1.801860465,1.801860465
992,up,6.6046511627907,6.14,0.464651163,0.464651163
993,food,7.45238095238095,7.44,0.012380952,0.012380952
994,australia,7.19047619047619,6.40,0.79047619,0.79047619
995,south,5.97619047619048,6.16,-0.183809524,0.183809524
996,vacation,8.26190476190476,7.92,0.341904762,0.341904762
997,stories,7.09523809523809,6.62,0.475238095,0.475238095
998,palace,6.75609756097561,6.68,0.076097561,0.076097561
