#Egypt,5.238095238,42,1004,
#win,7.047619048,42,1005,
Dubai,5.619047619,42,1006,
#focus,5.780487805,41,1007,
#Jesus,5.19047619,42,1008,
choose,6.619047619,42,1009,
#Colombia,5.261904762,42,1010,
return,4.5,42,1011,
recommendations,6.666666667,42,1012,
power,5.761904762,42,1013,
move,5.404761905,42,1014,
finally,5.952380952,42,1015,
fast,6.595238095,42,1016,
write,5.642857143,42,1017,
Copenhagen,6.564102564,39,1018,
shower,6.214285714,42,1019,
Antigua and Barbuda,6.72972973,37,1020,
Haiti,4.738095238,42,1021,
ticket,6.714285714,42,1022,
United States Virgin Islands,6.682926829,41,1023,
#Greece,5.928571429,42,1025,
make,5.833333333,42,1026,
views,7.738095238,42,1027,
UK,6.523809524,42,1028,
wild,6.404761905,42,1029,
meet,6.333333333,42,1030,
sky,7.43902439,41,1031,
crazy,4.523809524,42,1032,
Istanbul,5.463414634,41,1033,
parks,7.761904762,42,1034,
expect,5.642857143,42,1035,
beer,6.214285714,42,1036,
#Zanzibar,5.742857143,35,1037,
#traveldaily,6.179487179,39,1038,
Zanzibar,5.617647059,34,1039,
comfort,7.857142857,42,1040,
#backpackers,6.023809524,42,1041,
stuck,2.30952381,42,1042,
traveler's,6.642857143,42,1043,
Liechtenstein,6.032258065,31,1044,
#video,5.102564103,39,1046,
free,8.093023256,43,1047,
travelers,7.069767442,43,1048,
article,5.069767442,43,1049,
amazon,6.558139535,43,1050,
Scotland,7.071428571,42,1051,
breaks,5.930232558,43,1052,
fabulous,8.093023256,43,1053,
southeast,6.23255814,43,1054,
peak,6.604651163,43,1055,
rtw,4.555555556,9,1056,
costs,2.581395349,43,1057,
<3,7.289473684,38,1058,
check-in,6.860465116,43,1059,
WiFi,7.76744186,43,1060,
Armenia,4.69047619,42,1061,
El Salvador,4.790697674,43,1062,
Fiji,7.452380952,42,1063,
Kiribati,5,17,1064,
it's,4.928571429,42,1066,
hotels,6.761904762,42,1067,
art,7.238095238,42,1068,
Italy,7.642857143,42,1069,
culture,7.571428571,42,1070,
#Facebook,4.30952381,42,1071,
USA,6.30952381,42,1072,
gorgeous,8.476190476,42,1073,
photoblog,5.487804878,41,1074,
#Austria,6.857142857,42,1075,
#paradise,8.30952381,42,1076,
chocolate,7.738095238,42,1077,
faces,6,42,1078,
code,4.731707317,41,1079,
dance,6.904761905,42,1080,
#lgbt,5.282051282,39,1081,
a/c,7.195121951,41,1082,
Guyana,5.324324324,37,1083,
May,6.69047619,42,1084,
spring,7.348837209,43,1086,
online,6,43,1087,
Berlin,6.11627907,43,1088,
quick,5.488372093,43,1089,
Switzerland,7.071428571,42,1090,
#travelguides,6.325581395,43,1091,
festivals,7.627906977,43,1092,
French,6.651162791,43,1093,
#trekking,6.076923077,39,1094,
#Iran,2.674418605,43,1095,
close,5.214285714,42,1096,
van,4.976744186,43,1097,
waiting,3.11627907,43,1098,
memory,7.395348837,43,1099,
canal,6.162790698,43,1100,
kit,4.925,40,1101,
Havana,5.975,40,1102,
fish,5.372093023,43,1103,
youth hostel,4.095238095,42,1104,
Saint Kitts and Nevis,6.892857143,28,1105,
world,7.585365854,41,1107,
part,4.820512821,39,1108,
holiday,7.853658537,41,1109,
New York,6.56097561,41,1110,
coast,7.707317073,41,1111,
#trlt,5.555555556,9,1112,
#bucketlist,6.4,40,1113,
blue,5.25,40,1114,
#travelgear,6.243902439,41,1115,
real,6.682926829,41,1116,
making,5.609756098,41,1117,
white,5.605263158,38,1118,
mount,5.975,40,1119,
diving,5.926829268,41,1120,
Florence,7.225,40,1121,
thoughts,6.292682927,41,1122,
#train,6.43902439,41,1123,
jewel,6.365853659,41,1124,
#aviation,5.58974359,39,1125,
Mali,6.054054054,37,1126,
long,5.146341463,41,1128,
#art,7.268292683,41,1129,
#Singapore,6.230769231,39,1130,
friendly,8.268292683,41,1131,
pretty,8.097560976,41,1132,
foods,7.731707317,41,1133,
rail,5.75,40,1134,
Victoria,6.388888889,36,1135,
trees,7.512195122,41,1136,
broke,1.609756098,41,1137,
#drink,6.951219512,41,1138,
@PayPal,5.625,40,1139,
covered,6.125,40,1140,
wrong,1.658536585,41,1141,
#PNW,5.75,12,1142,
event,6.87804878,41,1143,
#beer,6.073170732,41,1144,
huge,6.575,40,1145,
successful,8.219512195,41,1146,
express,7.12195122,41,1147,
travel,7.710526316,38,1149,
#adventure,7.894736842,38,1150,
#Germany,6.684210526,38,1151,
#love,7.473684211,38,1152,
#NewZealand,7.473684211,38,1153,
watching,5.947368421,38,1154,
bus,4.736842105,38,1155,
service,5.842105263,38,1156,
#shopping,6.289473684,38,1157,
half,4.631578947,38,1158,
#travelvideo,6.210526316,38,1159,
#travelgram,5.7,30,1160,
teaching,5.763157895,38,1161,
#fashion,5.578947368,38,1162,
roadtrip,7.578947368,38,1163,
rooftop,5.657894737,38,1164,
Czech,5.513513514,37,1165,
#volunteer,6.135135135,37,1166,
monthly,5.026315789,38,1167,
business class,6,38,1168,
destinations,7.365853659,41,1170,
bay,7.195121951,41,1171,
watch,5.975609756,41,1172,
Costa Rica,6.87804878,41,1173,
Instagram,5.341463415,41,1174,
locals,6.292682927,41,1175,
coming,6.073170732,41,1176,
#Dubai,5.073170732,41,1177,
Lisbon,5.675,40,1178,
celebrate,8.048780488,41,1179,
Rio de Janeiro,6.585365854,41,1180,
phone,5.56097561,41,1181,
Beijing,5.731707317,41,1182,
#traveladvice,4.7,40,1183,
landscapes,7.926829268,41,1184,
highest,6.317073171,41,1185,
salt,5.195121951,41,1186,
fave,6.157894737,38,1187,
drinking,6.219512195,41,1188,
accident,1.585365854,41,1189,
Japan,7.390243902,41,1191,
#giveaway,7.219512195,41,1192,
#athens,6.87804878,41,1193,
story,6.268292683,41,1194,
#go,6.675,40,1195,
taste,7.390243902,41,1196,
#beautiful,7.658536585,41,1197,
discount,7.707317073,41,1198,
selfie,5.170731707,41,1199,
thai,6.512195122,41,1200,
globe,6.95,40,1201,
download,5.25,40,1202,
#fridayfeeling,6.657894737,38,1203,
wedding,6.585365854,41,1204,
Azerbaijan,4,29,1205,
Ghana,4.368421053,38,1206,
Niger,4.564102564,39,1207,
Papua New Guinea,5.625,40,1208,
goods,6.487804878,41,1209,
Rhode Island,5.731707317,41,1210,
national,5.595238095,42,1212,
Paris,7.428571429,42,1213,
favorite,7.30952381,42,1214,
blogger,4.785714286,42,1215,
#Indonesia,4.857142857,42,1216,
tourists,5.095238095,42,1217,
#fun,7.5,42,1218,
reason,5.238095238,42,1219,
center,5.170731707,41,1220,
#tech,5.390243902,41,1221,
#travelquote,4.794871795,39,1222,
exclusive,6.738095238,42,1223,
spotlight,5.195121951,41,1224,
#CzechRepublic,4.738095238,42,1225,
jet,6.238095238,42,1226,
#Montenegro,6.111111111,36,1227,
Venezuela,4.523809524,42,1228,
boarding pass,5.595238095,42,1229,
Arkansas,3.880952381,42,1230,
island,7.904761905,42,1232,
photos,7.166666667,42,1233,
I'm,5.976190476,42,1234,
kids,4.714285714,42,1235,
itinerary,6.095238095,42,1236,
#Iceland,6.428571429,42,1237,
ready,7,42,1238,
Bangkok,5.404761905,42,1239,
Portugal,6.404761905,42,1240,
resorts,7.595238095,42,1241,
#socialmedia,4.738095238,42,1242,
#travelpic,6.285714286,42,1243,
#party,6.833333333,42,1244,
called,5.071428571,42,1245,
Machu Picchu,6.657894737,38,1246,
Guinea,4.780487805,41,1247,
Marshall Islands,6.542857143,35,1248,
student,5.048780488,41,1249,
Iowa,4.19047619,42,1250,
#England,7.69047619,42,1252,
epic,7.428571429,42,1253,
state,5.476190476,42,1254,
Cuba,5.238095238,42,1255,
#tourist,6.404761905,42,1256,
simple,6.428571429,42,1257,
#Jamaica,7.463414634,41,1258,
#passport,6.380952381,42,1259,
truth,6.69047619,42,1260,
price,4.19047619,42,1261,
#Kashmir,4.852941176,34,1262,
rice,5.390243902,41,1263,
#fly,6.804878049,41,1264,
Lebanon,3.428571429,42,1265,
Pakistan,2.880952381,42,1266,
crash,1.5,42,1267,
receipt,4.595238095,42,1268,
duty,3.707317073,41,1269,
TSA,3.184210526,38,1270,
Virginia,5.928571429,42,1271,
#photography,7.487804878,41,1273,
spend,4.619047619,42,1274,
red,5.463414634,41,1275,
open,7.285714286,42,1276,
Philippines,6.119047619,42,1277,
#Tokyo,6.976190476,42,1278,
#Brazil,6.170731707,41,1279,
#Taiwan,6.095238095,42,1280,
sunsets,8.30952381,42,1281,
discovering,8,42,1282,
global,6.976190476,42,1283,
ago,4.238095238,42,1284,
waterfall,8.238095238,42,1285,
;-),7.317073171,41,1286,
cook,6.642857143,42,1287,
cubes,5.12195122,41,1288,
Gabon,4.619047619,21,1289,
terrorist,1.285714286,42,1290,
withdrawal,2.595238095,42,1291,
beautiful,8.365853659,41,1293,
#Bangkok,5.634146341,41,1294,
feel,6.390243902,41,1295,
agree,6.675,40,1296,
#Barcelona,7.15,40,1297,
Nepal,5.595238095,42,1298,
dreaming,7.731707317,41,1299,
#travelinspiration,7.029411765,34,1300,
Mediterranean,7.476190476,42,1301,
#Arizona,6.25,40,1302,
hottest,5,41,1303,
lens,5.775,40,1304,
@livelearnventur,5.84,25,1305,
turn,4.609756098,41,1306,
award,7.170731707,41,1307,
trends,5.268292683,41,1308,
weekly,5.390243902,41,1309,
July,6.756097561,41,1310,
State of Palestine,2.725,40,1311,
South Sudan,2.45,40,1312,
#hiking,6.475,40,1314,
month,5.9,40,1315,
#beauty,7.725,40,1316,
we've,6.325,40,1317,
#Melbourne,7.025641026,39,1318,
let's,6.55,40,1319,
Santorini,6.5,30,1320,
call,4.95,40,1321,
sharing,6.475,40,1322,
#Laos,5.538461538,39,1323,
quit,2.375,40,1324,
vote,4.375,40,1325,
#greatoceanroad,7,37,1326,
Netherlands,6.75,40,1327,
bed,6.925,40,1328,
cancelled,1.9,40,1329,
riding,6.7,40,1330,
magenta,6.076923077,39,1331,
Zimbabwe,4.7,40,1332,
cash,6.675,40,1333,
back,3.875,40,1335,
luxury,7.775,40,1336,
sun,7.75,40,1337,
flying,6.425,40,1338,
airport,5.25,40,1339,
heart,7.25,40,1340,
advice,5.825,40,1341,
lovely,7.9,40,1342,
#Nepal,5.057142857,35,1343,
#festival,7.41025641,39,1344,
Los Angeles,6.4,40,1345,
postcards,6.85,40,1346,
lonely,1.375,40,1347,
Japanese,6.564102564,39,1348,
learnt,5.588235294,34,1349,
happiness,8.575,40,1350,
Kosovo,3.40625,32,1351,
Liberia,3.263157895,38,1352,
North Dakota,4.65,40,1353,
Tennessee,5.820512821,39,1354,
#solotravel,5.195121951,41,1356,
low,2.414634146,41,1357,
#history,6.219512195,41,1358,
#Rome,7.195121951,41,1359,
magical,8.048780488,41,1360,
wonderful,8.292682927,41,1361,
visited,6.707317073,41,1362,
escape,6.634146341,41,1363,
delicious,8.219512195,41,1364,
American,6.219512195,41,1365,
#LasVegas,6.268292683,41,1366,
seat,4.731707317,41,1367,
#LosAngeles,5.780487805,41,1368,
Boston,6.243902439,41,1369,
farm,5.390243902,41,1370,
happened,5.634146341,41,1371,
vibrant,8.219512195,41,1372,
Angola,3.757575758,33,1373,
train station,5.87804878,41,1374,
currency,5.512195122,41,1375,
#traveltips,6.609756098,41,1377,
fun,8.390243902,41,1378,
countries,6.780487805,41,1379,
chat,5.926829268,41,1380,
trekking,6.073170732,41,1381,
#Lisbon,5.631578947,38,1382,
volcano,5.731707317,41,1383,
greatest,7.609756098,41,1384,
#world,7.048780488,41,1385,
beat,4.487804878,41,1386,
update,5.365853659,41,1387,
lose,2.317073171,41,1388,
sector,4.43902439,41,1389,
#Sweden,7.317073171,41,1390,
glass,5.317073171,41,1391,
Chad,3.552631579,38,1392,
Slovakia,4.675,40,1393,
Zambia,4.05,40,1394,
declare,4.292682927,41,1395,
Minnesota,5.243902439,41,1396,
Christmas,7.658536585,41,1398,
side,5.024390244,41,1399,
western,6.219512195,41,1400,
foodie,6.35,40,1401,
working,4.390243902,41,1402,
facts,6.048780488,41,1403,
recommend,6.829268293,41,1404,
tomorrow,6.170731707,41,1405,
female,6.829268293,41,1406,
haven't,3.268292683,41,1407,
insider,5.87804878,41,1408,
track,5.43902439,41,1409,
freedom,8,41,1410,
bank,4.585365854,41,1411,
reap,4.948717949,39,1412,
foreign,6.317073171,41,1413,
#Alaska,6.829268293,41,1414,
glad,8.073170732,41,1415,
crib,4.65,40,1416,
Holy See,5.2,25,1417,
#Europe,7.214285714,42,1419,
tour,7.095238095,42,1420,
#foodie,6.928571429,42,1421,
Canada,6.785714286,42,1422,
essential,5.829268293,41,1423,
weeks,6.404761905,42,1424,
shares,5.463414634,41,1425,
ur,5.117647059,17,1426,
Animals,7.547619048,42,1427,
1st,6.625,40,1428,
#travelguide,6.048780488,41,1429,
bars,6.095238095,42,1430,
jobs,3.902439024,41,1431,
prepare,5.5,42,1432,
forward,6.073170732,41,1433,
words,5.56097561,41,1434,
spice,6.325,40,1435,
#books,6.390243902,41,1436,
castles,7.5,42,1437,
Bagan,5.8,10,1438,
hotel,7.465116279,43,1440,
paradise,8.511627907,43,1441,
diaries,5.046511628,43,1442,
slow,3.23255814,43,1443,
essay,2.976744186,43,1444,
spot,6.209302326,43,1445,
spectacular,8.465116279,43,1446,
#airlines,4.581395349,43,1447,
tickets,6.720930233,43,1448,
tale,6.069767442,43,1449,
#Lomography,5.833333333,6,1450,
order,5.093023256,43,1451,
#african,5.23255814,43,1452,
cars,6.279069767,43,1453,
details,5.906976744,43,1454,
lifestyle,7.023255814,43,1455,
Vanuatu,5.444444444,18,1456,
sick day,3.744186047,43,1457,
Kansas,4.162790698,43,1458,
Maryland,5.162790698,43,1459,
things,5.775,40,1461,
photograph,7.25,40,1462,
NYC,6.9,40,1463,
activities,7.3,40,1464,
thinking,6.45,40,1465,
boutiqueresort,6.896551724,29,1466,
run,4.65,40,1467,
sitting,5.55,40,1468,
featured,6.45,40,1469,
charming,7.575,40,1470,
celebrating,7.9,40,1471,
#breakfast,7.5,40,1472,
strange,4.35,40,1473,
Holland,7.35,40,1474,
Utah,5.525,40,1475,
check-out,3.725,40,1476,
Algeria,4.512820513,39,1477,
Snapchat,5.475,40,1478,
sick,1.512820513,39,1479,
round-trip,6.85,40,1480,
read,6.075,40,1482,
#Africa,5.625,40,1483,
#Paris,7.2,40,1484,
traveler,7.15,40,1485,
#Canada,6.75,40,1486,
#island,7.525,40,1487,
car,6.5,40,1488,
fall,5.275,40,1489,
hill,5.775,40,1490,
Delhi,5.815789474,38,1491,
gear,5.75,40,1492,
houses,6.225,40,1493,
ruins,5.925,40,1494,
#theweeklypostcard,5.25,28,1495,
queen,6.25,40,1496,
British,6.9,40,1497,
rain,4.375,40,1498,
#travels,7.15,40,1499,
journeys,7.625,40,1500,
Jamaica,6.9,40,1501,
#USA,6.76744186,43,1503,
Rome,7.674418605,43,1504,
rates,4.255813953,43,1505,
bad,1.76744186,43,1506,
eating,7.860465116,43,1507,
#Seattle,6.720930233,43,1508,
late,2.930232558,43,1509,
#Victoria,6.048780488,41,1510,
baby,5.23255814,43,1511,
term,4.651162791,43,1512,
#mountains,7.534883721,43,1513,
sleeping,6.697674419,43,1514,
#travelers,6.279069767,43,1515,
pink,5.953488372,43,1516,
security,5.023255814,43,1517,
#Madagascar,6.372093023,43,1518,
"Congo, Republic of the",4.325581395,43,1519,
Nauru,6.785714286,14,1520,
customs,3.558139535,43,1521,
up,6.604651163,43,1522,
#food,7.452380952,42,1524,
Australia,7.19047619,42,1525,
south,5.976190476,42,1526,
vacation,8.261904762,42,1527,
stories,7.095238095,42,1528,
#beaches,7.902439024,41,1529,
palace,6.756097561,41,1530,
#mondaymotivation,5,36,1531,
alternative,5.357142857,42,1532,
hostels,4.076923077,39,1533,
learning,7,42,1534,
girl,6.19047619,42,1535,
single,4.380952381,42,1536,
young,6.428571429,42,1537,
#airport,4.952380952,42,1538,
scuba,5.926829268,41,1539,
hipmunk,4.875,16,1540,
wondered,6.43902439,41,1541,
Kazakhstan,3.676470588,34,1542,
beach,7.75,40,1544,
sunrise,7.825,40,1545,
festival,7.2,40,1546,
Vietnam,4.666666667,39,1547,
ideas,6.775,40,1548,
short,3.975,40,1549,
Venice,7.769230769,39,1550,
lights,6.975,40,1551,
#picoftheday,5.925,40,1552,
afternoon,7.025,40,1553,
relaxing,8.6,40,1554,
#CapeTown,6.216216216,37,1555,
instant,6.15,40,1556,
diary,5.325,40,1557,
#app,4.805555556,36,1558,
volunteering,5.3,40,1559,
#muslim,4.461538462,39,1560,
#insurance,3.666666667,39,1561,
South Carolina,6.461538462,39,1562,
cloudy,4.275,40,1563,
deals,7.585365854,41,1565,
abroad,7.463414634,41,1566,
#summer,7.585365854,41,1567,
#Philippines,5.341463415,41,1568,
dream,7.780487805,41,1569,
walking,6.56097561,41,1570,
castle,7.268292683,41,1571,
#flashback,5.658536585,41,1572,
region,5.829268293,41,1573,
stars,7.707317073,41,1574,
#Vancouver,6.609756098,41,1575,
card,5.170731707,41,1576,
agent,4.951219512,41,1577,
tiny,4.658536585,41,1578,
discovered,7,41,1579,
Alberta,6.435897436,39,1580,
memorial,4.609756098,41,1581,
Cameroon,5.297297297,37,1582,
Mozambique,5.236842105,38,1583,
identification,5.195121951,41,1584,
#familytravel,7.333333333,42,1586,
latest,6.19047619,42,1587,
place,6.619047619,42,1588,
#explore,7.666666667,42,1589,
miss,2.714285714,42,1590,
start,7.095238095,42,1591,
climbing,5.904761905,42,1592,
#travelove,7.128205128,39,1593,
film,6.238095238,42,1594,
#restaurants,7.357142857,42,1595,
location,6.952380952,42,1596,
rental,5.476190476,42,1597,
cooking,6,42,1598,
goawesomeplaces,7.5,38,1599,
#RioDeJaneiro,6.404761905,42,1600,
long-term,6.095238095,42,1601,
Luxembourg,6.825,40,1602,
tomato juice,4.1,40,1603,
purchasing,5.785714286,42,1604,
border crossing,4.80952381,42,1605,
#Bali,6.634146341,41,1607,
friends,7.720930233,43,1608,
there's,5.341463415,41,1609,
choice,7.325581395,43,1610,
cruises,7.162790698,43,1611,
months,5.209302326,43,1612,
gem,6.714285714,42,1613,
#foodporn,6.414634146,41,1614,
moving,4.930232558,43,1615,
books,6.395348837,43,1616,
#honeymoon,7.790697674,43,1617,
challenge,4.720930233,43,1618,
scene,6.441860465,43,1619,
shots,4.627906977,43,1620,
featuring,6.166666667,42,1621,
February,5.139534884,43,1622,
Ukraine,3.488372093,43,1623,
ambulance,2.11627907,43,1624,
oneway ticket,5.558139535,43,1625,
Connecticut,4.976190476,42,1626,
#London,7.76744186,43,1628,
lost,1.837209302,43,1629,
pics,7.80952381,42,1630,
romantic,8.023255814,43,1631,
restaurant,8.162790698,43,1632,
camping,6.534883721,43,1633,
inside,5.906976744,43,1634,
#tour,7.209302326,43,1635,
lodge,7.348837209,43,1636,
#music,7.627906977,43,1637,
carnival,7.511627907,43,1638,
#UNESCO,5.941176471,17,1639,
mine,5.790697674,43,1640,
sweet,7.88372093,43,1641,
surprise,7.581395349,43,1642,
#Panama,6.395348837,43,1643,
Belarus,5.363636364,33,1644,
Malawi,6.28125,32,1645,
Paraguay,6.075,40,1646,
Pennsylvania,5.80952381,42,1647,
food,7.720930233,43,1649,
cool,7,43,1650,
#wanderlustwednesday,6.258064516,31,1651,
Madrid,6.780487805,41,1652,
lessons,5.046511628,43,1653,
Kyoto,6.285714286,35,1654,
#Belize,5.714285714,42,1655,
rocks,5.627906977,43,1656,
means,4.953488372,43,1657,
#resort,6.930232558,43,1658,
district,5.069767442,43,1659,
#photos,6.976744186,43,1660,
Honduras,5.333333333,42,1661,
colorful,7.697674419,43,1662,
oasis,7.813953488,43,1663,
Stockholm,5.292682927,41,1664,
Lithuania,4.35,40,1665,
Mauritania,5.357142857,28,1666,
marijuana,5.166666667,42,1667,
departure,6.186046512,43,1668,
night,6.585365854,41,1670,
#lovetravel,7.6,40,1671,
living,7.414634146,41,1672,
change,5.658536585,41,1673,
#quote,5.388888889,36,1674,
Croatia,5.375,40,1675,
fresh,7.87804878,41,1676,
Chinese,5.951219512,41,1677,
vegan,4.146341463,41,1678,
Egypt,6.365853659,41,1679,
wall,4.097560976,41,1680,
lots,6.341463415,41,1681,
#adelaide,6.541666667,24,1682,
Aussie,7.325,40,1683,
abandoned,2.634146341,41,1684,
Yellowstone,7.425,40,1685,
Turkmenistan,4.59375,32,1686,
currency exchange,5.365853659,41,1687,
fee,2.731707317,41,1688,
duty free,6.634146341,41,1689,
#wanderlust,6.314285714,35,1691,
country,6.973684211,38,1692,
beauty,8.315789474,38,1693,
#Ireland,7.526315789,38,1694,
inspiration,7.447368421,38,1695,
camera,7.184210526,38,1696,
questions,5.216216216,37,1697,
trail,7.368421053,38,1698,
step,5.210526316,38,1699,
pool,7.263157895,38,1700,
guides,6.108108108,37,1701,
#Netherlands,7.342105263,38,1702,
youtube,5.526315789,38,1703,
villages,6.736842105,38,1704,
#Kenya,5.473684211,38,1705,
Lombok,5.666666667,9,1706,
GoUNESCO,5.166666667,12,1707,
Queensland,7.171428571,35,1708,
shuttle,5.236842105,38,1709,
Northern Mariana Islands,6.517241379,29,1710,
#photo,6.615384615,39,1712,
#travelblog,5.641025641,39,1713,
experience,7.333333333,39,1714,
London,7,39,1715,
perfect,8.275,40,1716,
booking,5.6,40,1717,
tower,5.75,40,1718,
we're,6.025641026,39,1719,
Greek,6.282051282,39,1720,
hour,5.45,40,1721,
Peru,6.282051282,39,1722,
#ski,5.794871795,39,1723,
#Malta,6.548387097,31,1724,
hit,3.594594595,37,1725,
peace,7.45,40,1726,
jumping,6.05,40,1727,
tales,6.4,40,1728,
Cabo Verde,6.178571429,28,1729,
Djibouti,4.857142857,28,1730,
Yemen,3.230769231,39,1731,
love,8.075,40,1733,
here's,5.15,40,1734,
#China,4.783783784,37,1735,
bloggers,4.825,40,1736,
light,6.55,40,1737,
hostel,3.725,40,1738,
special,7.15,40,1739,
#adventuretravel,6.684210526,38,1740,
streets,5.825,40,1741,
states,6.125,40,1742,
rise,5.45,40,1743,
modern,6.75,40,1744,
mosque,4.275,40,1745,
full-time,5.35,40,1746,
dear,6.375,40,1747,
Cyprus,5.918918919,37,1748,
screening,4.076923077,39,1749,
reservation,6.125,40,1750,
North Carolina,5.4,40,1751,
kilometer,5.1,40,1752,
year,5.238095238,42,1754,
#nature,7.047619048,42,1755,
family,6.619047619,42,1756,
#sunset,7.595238095,42,1757,
ride,5.857142857,42,1758,
green,6.785714286,42,1759,
icymi,4.875,16,1760,
#relax,7.642857143,42,1761,
mistakes,2.547619048,42,1762,
begins,6.357142857,42,1763,
#Ecuador,5.463414634,41,1764,
birds,6.880952381,42,1765,
week's,5.523809524,42,1766,
#rio,5.25,40,1767,
hikes,6.634146341,41,1768,
#feature,5.692307692,39,1769,
Hanoi,4.580645161,31,1770,
searching,5.404761905,42,1771,
Twitter,4.547619048,42,1772,
allowance,5.45,40,1773,
#Australia,7.261904762,42,1775,
north,5.619047619,42,1776,
#Goa,4.470588235,17,1777,
#Phuket,4.870967742,31,1778,
relax,8.547619048,42,1779,
sounds,6.738095238,42,1780,
#sundaysun,7.459459459,37,1781,
requirements,3.404761905,42,1782,
#tours,6.666666667,42,1783,
crossing,4.853658537,41,1784,
caves,5.666666667,42,1785,
getaways,8,42,1786,
running,4.880952381,42,1787,
Panama,5.523809524,42,1788,
scenes,7.357142857,42,1789,
glamping,5.238095238,21,1790,
Guinea-Bissau,4.555555556,27,1791,
Libya,2.487804878,41,1792,
traveler's check,4.952380952,42,1793,
New Hampshire,5.785714286,42,1794,
central,5.348837209,43,1796,
#Bangladesh,4.23255814,43,1797,
#Buenos Aires,6.488372093,43,1798,
#destination,7.069767442,43,1799,
head,4.80952381,42,1800,
#PuertoRico,6.418604651,43,1801,
#weekend,7.790697674,43,1802,
pass,5.071428571,42,1803,
gift,7.279069767,43,1804,
African,5.395348837,43,1805,
minute,4.906976744,43,1806,
March,5.186046512,43,1807,
spending,4.488372093,43,1808,
bike,6.069767442,43,1809,
hand,4.785714286,42,1810,
#enjoy,7.488372093,43,1811,
including,6.325581395,43,1812,
Senegal,4.888888889,36,1813,
Idaho,5.11627907,43,1814,
Washington State,6.441860465,43,1815,
day,6.487179487,39,1817,
planning,6.358974359,39,1818,
):,1.684210526,38,1819,
valley,6.564102564,39,1820,
Cambodia,4.025641026,39,1821,
dishes,3.615384615,39,1822,
guess,4.41025641,39,1823,
trek,6.512820513,39,1824,
public,5.666666667,39,1825,
feeling,5.871794872,39,1826,
republic,4.717948718,39,1827,
#travelbug,6.305555556,36,1828,
#itinerary,6.384615385,39,1829,
#Georgia,5.736842105,38,1830,
toolbox,3.871794872,39,1831,
scuba diving,6.179487179,39,1832,
orange,5.435897436,39,1833,
ferry,6.552631579,38,1834,
Nevada,5.948717949,39,1835,
West Virginia,4.871794872,39,1836,
#travelpics,6.775,40,1838,
Thailand,6.4,40,1839,
European,6.85,40,1840,
experiences,7.625,40,1841,
Spain,7.1,40,1842,
show,6.15,40,1843,
inn,5.95,40,1844,
coffee,6.725,40,1845,
#Scotland,7.075,40,1846,
Puerto Rico,6.975,40,1847,
Morocco,6.525,40,1848,
round,5.225,40,1849,
Ubud,4.692307692,13,1850,
offers,6.820512821,39,1851,
Chile,6.205128205,39,1852,
#travelagent,4.307692308,39,1853,
king,5.175,40,1854,
dog,6.425,40,1855,
check point,3.775,40,1856,
tips,5.238095238,42,1858,
attractions,7.511627907,43,1859,
room,6.11627907,43,1860,
Prague,6.35,40,1861,
#California,6.88372093,43,1862,
Goa,5.555555556,18,1863,
breakfast,7.465116279,43,1864,
listing,4.904761905,42,1865,
tea,6.325581395,43,1866,
area,5.512195122,41,1867,
exciting,7.720930233,43,1868,
#Poland,5.093023256,43,1869,
common,4.595238095,42,1870,
Riviera,7.170731707,41,1871,
border,4.790697674,43,1872,
busy,4.674418605,43,1873,
suspended,1.953488372,43,1874,
#Vegas,6.348837209,43,1875,
Grenada,5.19047619,42,1876,
Delaware,4.534883721,43,1877,
stay,5.928571429,42,1879,
#backpacking,6.024390244,41,1880,
#traveling,7.292682927,41,1881,
small,4.571428571,42,1882,
#wildlife,7.658536585,41,1883,
forest,7.404761905,42,1884,
#sunrise,7.487804878,41,1885,
biggest,6.047619048,42,1886,
driving,5.476190476,42,1887,
middle,4.80952381,42,1888,
#life,6.195121951,41,1889,
happen,5.428571429,42,1890,
Laos,5.243243243,37,1891,
January,4.857142857,42,1892,
Belize,6.333333333,39,1893,
edition,4.928571429,42,1894,
Tajikistan,4.090909091,33,1895,
United Kingdom,6.523809524,42,1896,
rental car,4.785714286,42,1897,
border control,2.833333333,42,1898,
photo,7.023809524,42,1900,
resort,7.452380952,42,1901,
man,5.452380952,42,1902,
grand,6.976190476,42,1903,
created,6.166666667,42,1904,
#Belgium,6.666666667,42,1905,
essentials,5.785714286,42,1906,
weather,6.047619048,42,1907,
nights,7.071428571,42,1908,
#landscape,7.166666667,42,1909,
Angkor,5.45,20,1910,
#Nicaragua,5.095238095,42,1911,
tool,4.928571429,42,1912,
#blogging,4.833333333,42,1913,
swimming,7,42,1914,
overseas,7.023809524,42,1915,
technology,6.595238095,42,1916,
project,5.071428571,42,1917,
Wisconsin,5.023809524,42,1918,
#rtw,5.125,8,1920,
#Thailand,6.046511628,43,1921,
Europe,7.186046512,43,1922,
#UK,6.813953488,43,1923,
hours,4.720930233,43,1924,
discover,7.465116279,43,1925,
sunday,6.023255814,43,1926,
interesting,7.953488372,43,1927,
drink,6.558139535,43,1928,
Tokyo,7,43,1929,
heritage,6.860465116,43,1930,
#flights,5.720930233,43,1931,
language,5.837209302,43,1932,
giveaway,7.697674419,43,1933,
#businesstravel,4.511627907,43,1934,
dark,3.302325581,43,1935,
pro,6.139534884,43,1936,
highway,5.162790698,43,1937,
